id,Name,Brand,Price,Image URL,Website,Category,Description,Views,Discount
1339,"Asus Vivobook S14 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Metal Gold, 14.0 Inch)",Asus,623.88,https://i.gadgets360cdn.com/products/laptops/large/1546454442_635_asus_vivobook-s14.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s14-6664#gallery,Laptop,Best laptop for business professionals,2697,5
1340,"Microsoft Surface 2 LQN-00038 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Cobalt, 13.5 inch)",Microsoft,2820.504,https://i.gadgets360cdn.com/products/laptops/large/1546456692_635_microsoft_surface-2-lqn-00038.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/microsoft-surface-2-lqn-00038-8602,Laptop,Lightweight and portable laptop,4716,0
1341,"Microsoft Surface Laptop (Windows 10, 8GB RAM, 128GB HDD, Intel Core i5, Platinum Grey, 13.5 inch)",Microsoft,839.88,https://i.gadgets360cdn.com/products/laptops/large/1546457016_635_microsoft_surface.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/microsoft-surface-8463,Laptop,Lightweight and portable laptop,2092,5
1342,"Asus Vivobook Pro N580VD-FI418T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Gold Metal, 15.6 inch)",Asus,1223.88,https://i.gadgets360cdn.com/products/laptops/large/1546454666_635_asus_vivobook-pro-n580vd-fi418t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-pro-n580vd-fi418t-6847,Laptop,High-performance laptop for gaming,2234,20
1343,"Asus X555LA-XX189D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i5, White, 15.6 inch)",Asus,383.988,https://i.gadgets360cdn.com/products/laptops/large/1525202010_635_x555la-xx189d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x555la-xx189d-4857,Laptop,Lightweight and portable laptop,1128,10
1344,"Asus X540YA-XO290T Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Chocolate Black, 15.6 inch)",Asus,262.8,https://i.gadgets360cdn.com/products/laptops/large/1546454711_635_asus_x540ya-xo290t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540ya-xo290t-6886#gallery,Laptop,Affordable laptop for everyday use,3861,10
1345,"Acer Aspire A515-54PF Laptop (DOS, 8GB RAM, 2000GB HDD, Intel Core i5, Black, 15.6 inch)",Acer,708.0,https://i.gadgets360cdn.com/products/laptops/large/1546453761_635_acer_aspire-a515-54pf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-a515-54pf-6236#gallery,Laptop,High-performance laptop for gaming,739,15
1346,"Asus Vivobook S15 S530UA-DB51-GN Laptop (Windows 10 Home, 8GB RAM, 256GB HDD, Intel Core i5, Blue, 15.6 inch)",Asus,1059.588,https://i.gadgets360cdn.com/products/laptops/large/1546456338_635_asus_vivobook-s15-s530ua-db51-gn.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s15-s530ua-db51-gn-8296,Laptop,Lightweight and portable laptop,959,10
1347,"HP 15Q-BY001AU Laptop (DOS, 4GB RAM, 500GB HDD, AMD Jet Black, 15.6 inch)",HP,230.88,https://i.gadgets360cdn.com/products/laptops/large/1546454782_635_hp_15q-by001au.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15q-by001au-6950,Laptop,Lightweight and portable laptop,3579,20
1348,"Asus E200HA-FD0005TS Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, White, 11.6 inch)",Asus,186.0,https://i.gadgets360cdn.com/products/laptops/large/1546455191_635_asus_eeebook-e200ha-fd0005ts.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-eeebook-e200ha-fd0005ts-7248#gallery,Laptop,Lightweight and portable laptop,4647,0
1349,"Asus X X510UA-EJ796T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Gold, 15.6 inch)",Asus,379.08,https://i.gadgets360cdn.com/products/laptops/large/1546453726_635_asus_x-x510ua-ej796t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x-x510ua-ej796t-6209#gallery,Laptop,Lightweight and portable laptop,3536,20
1350,"HP 348 G3-1AA08PA Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 14.0 Inch)",HP,389.88,https://i.gadgets360cdn.com/products/laptops/large/1546453766_635_hp_348-g3-1aa08pa.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-348-g3-1aa08pa-6240,Laptop,High-performance laptop for gaming,2264,10
1351,"Asus FX60VM-DM493T Laptop (Windows 10, 16GB RAM, 128GB HDD, Intel Core i7, Black, 15.6 inch)",Asus,1199.88,https://i.gadgets360cdn.com/products/laptops/large/1546454580_635_asus_fx60vm-dm493t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-fx60vm-dm493t-6761#gallery,Laptop,Lightweight and portable laptop,346,15
1352,"Acer Aspire 6 A615-51G Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 17.0 Inch)",Acer,686.4,https://i.gadgets360cdn.com/products/laptops/large/1546456256_635_acer_aspire-a615-51g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-a615-51g-8227,Laptop,Lightweight and portable laptop,2876,5
1353,"Asus FX550IU-WSFX Laptop (Windows 10, 8GB RAM, 128GB HDD, AMD Black, 15.6 inch)",Asus,1227.408,https://i.gadgets360cdn.com/products/laptops/large/1546454676_635_asus_fx550iu-wsfx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-fx550iu-wsfx-6857#gallery,Laptop,High-performance laptop for gaming,3394,15
1354,"MSI PS42 8RB-243IN Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Silver, 14.0 Inch)",MSI,1139.88,https://i.gadgets360cdn.com/products/laptops/large/1546456646_635_msi_ps42-8rb-243in.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-ps42-8rb-243in-8560,Laptop,High-performance laptop for gaming,1302,20
1355,"Asus Vivobook S14 S410UA-EB606T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Gold, 14.0 Inch)",Asus,539.88,https://i.gadgets360cdn.com/products/laptops/large/1546454457_635_asus_vivobook-s14-s410ua-eb606t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s14-s410ua-eb606t-6677,Laptop,High-performance laptop for gaming,249,10
1356,"Asus X200MA-KX495B Laptop (Windows 8.1, 2GB RAM, 500GB HDD, Intel Pentium, Black, 11.6 inch)",Asus,144.0,https://i.gadgets360cdn.com/products/laptops/large/1546455184_635_asus_x200ma-kx495b.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x200ma-kx495b-7241#gallery,Laptop,Lightweight and portable laptop,362,15
1357,"Asus Vivobook S15 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Icicle Gold, 15.6 inch)",Asus,1667.004,https://i.gadgets360cdn.com/products/laptops/large/1546456872_635_asus_vivobook-s15.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s15-8763,Laptop,Powerful laptop for creatives,126,15
1358,"Microsoft Surface 2 LQN-00024 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Burgundy, 13.5 inch)",Microsoft,1775.988,https://i.gadgets360cdn.com/products/laptops/large/1546456691_635_microsoft_surface-2-lqn-00024.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/microsoft-surface-2-lqn-00024-8601,Laptop,Lightweight and portable laptop,2949,10
1359,"Asus X X541NA-GO008T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",Asus,203.88,https://i.gadgets360cdn.com/products/laptops/large/1546454129_635_asus_x-x541na-go008t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x-x541na-go008t-6403,Laptop,Best laptop for business professionals,1714,20
1360,"Asus X X541NA-GO008T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",Asus,203.88,https://i.gadgets360cdn.com/products/laptops/large/1546454129_635_asus_x-x541na-go008t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x-x541na-go008t-6403#gallery,Laptop,Affordable laptop for everyday use,4641,15
1361,"Dell Inspiron I5559-7080SLV Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Matte Silver, 15.6 inch)",Dell,1019.88,https://i.gadgets360cdn.com/products/laptops/large/1546455577_635_dell_inspiron-i5559-7080slv.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-i5559-7080slv-7608,Laptop,High-performance laptop for gaming,2249,15
1362,"HP 14Q-BU005TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Jet Black, 14 inch)",HP,339.564,https://i.gadgets360cdn.com/products/laptops/large/1546455084_635_hp_14q-bu005tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-14q-bu005tu-7149,Laptop,High-performance laptop for gaming,87,20
1363,"HP 15-DA0330TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",HP,563.88,https://i.gadgets360cdn.com/products/laptops/large/1546456575_635_hp_15-da0330tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-da0330tu-8509,Laptop,Budget-friendly laptop with great features,3210,15
1364,"Asus X541NA-GO013T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Silver, 15.6 inch)",Asus,239.88,https://i.gadgets360cdn.com/products/laptops/large/1546454207_635_asus_x541na-go013t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x541na-go013t-6468#gallery,Laptop,Budget-friendly laptop with great features,3931,10
1365,"HP 245 G5-Y0T72PA Laptop (DOS, 4GB RAM, 500GB HDD, AMD Black, 14 inch)",HP,215.88,https://i.gadgets360cdn.com/products/laptops/large/1546454597_635_hp_245-g5-y0t72pa.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-245-g5-y0t72pa-6778,Laptop,Best laptop for business professionals,2851,0
1366,"Acer Switch 3 SW312-31-P4G1 Laptop (Windows 10 Home, 6GB RAM, 64GB HDD, Intel Pentium, Black, 12.2 inch)",Acer,458.136,https://i.gadgets360cdn.com/products/laptops/large/1546456776_635_acer_switch-3-sw312-31-p4g1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-switch-3-sw312-31-p4g1-8686,Laptop,Affordable laptop for everyday use,526,10
1367,"Asus Vivobook S15 K510UQ-BQ668T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Red, 15.6 inch)",Asus,626.388,https://i.gadgets360cdn.com/products/laptops/large/1546455648_635_asus_vivobook-s15-k510uq-bq668t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s15-k510uq-bq668t-7677,Laptop,Best laptop for business professionals,2371,5
1368,"Acer Aspire E ES-15-E1 Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Acer,263.88,https://i.gadgets360cdn.com/products/laptops/large/1546455350_635_acer_aspire-e-es-15-e1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-es-15-e1-7387,Laptop,Budget-friendly laptop with great features,3937,20
1369,"HP 15-CC130TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Blue, 15.6 inch)",HP,707.88,https://i.gadgets360cdn.com/products/laptops/large/1546454427_635_hp_pavilion-15-cc130tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-cc130tx-6373,Laptop,Powerful laptop for creatives,532,15
1370,"Asus X541NA-GO013T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Silver, 15.6 inch)",Asus,239.88,https://i.gadgets360cdn.com/products/laptops/large/1546454207_635_asus_x541na-go013t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x541na-go013t-6468,Laptop,Lightweight and portable laptop,836,10
1371,"Asus Vivobook S14 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Metal Gold, 14.0 Inch)",Asus,623.88,https://i.gadgets360cdn.com/products/laptops/large/1546454442_635_asus_vivobook-s14.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s14-6664,Laptop,Budget-friendly laptop with great features,2522,20
1372,"Microsoft Surface 2 LQN-00038 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Cobalt, 13.5 inch)",Microsoft,2820.504,https://i.gadgets360cdn.com/products/laptops/large/1546456692_635_microsoft_surface-2-lqn-00038.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/microsoft-surface-2-lqn-00038-8602#gallery,Laptop,Powerful laptop for creatives,4794,5
1373,"Asus A541UJ-DM069 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Aqua Blue, 15.6 inch)",Asus,371.88,https://i.gadgets360cdn.com/products/laptops/large/1546453760_635_asus_a541uj-dm069.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a541uj-dm069-6235,Laptop,Powerful laptop for creatives,2680,20
1374,"Dell Inspiron 5000 5370 Laptop (Windows 10, 4GB RAM, 128GB HDD, Intel Core i3, Silver, 13.0 Inch)",Dell,539.88,https://i.gadgets360cdn.com/products/laptops/large/1546453583_635_dell_inspiron-5000-5370.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-5000-5370-6118,Laptop,Lightweight and portable laptop,2601,0
1375,"Dell Inspiron I5558 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Dell,583.272,https://i.gadgets360cdn.com/products/laptops/large/1546455576_635_dell_inspiron-i5558.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-i5558-7607,Laptop,Lightweight and portable laptop,3343,20
1376,"Asus X X555LD-XX055H Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Asus,443.988,https://i.gadgets360cdn.com/products/laptops/large/1546453442_635_asus_x-x555ld-xx055h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x-x555ld-xx055h-5996,Laptop,High-performance laptop for gaming,159,10
1377,"HP 15Q-BY003AU Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Sparkling Black)",HP,275.88,https://i.gadgets360cdn.com/products/laptops/large/1546453772_635_hp_15q-by003au.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15q-by003au-6244,Laptop,Budget-friendly laptop with great features,3822,5
1378,"Acer Aspire Switch One SW110-1CT Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Black, 10.1 inch)",Acer,167.88,https://i.gadgets360cdn.com/products/laptops/large/1546454679_635_acer_aspire-sw110-1ct.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-sw110-1ct-6860#gallery,Laptop,Budget-friendly laptop with great features,247,5
1379,"Microsoft Surface 2 LQN-00024 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Burgundy, 13.5 inch)",Microsoft,1775.988,https://i.gadgets360cdn.com/products/laptops/large/1546456691_635_microsoft_surface-2-lqn-00024.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/microsoft-surface-2-lqn-00024-8601#gallery,Laptop,Affordable laptop for everyday use,4983,0
1380,"Asus Vivobook S15 S510UN-BQ070T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Gold Metal, 15.6 inch)",Asus,695.88,https://i.gadgets360cdn.com/products/laptops/large/1546453618_635_asus_vivobook-s15-s510un-bq070t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s15-s510un-bq070t-6148,Laptop,Lightweight and portable laptop,2620,0
1381,"Acer Spin 5 Laptop (Windows 10 Home, 4GB RAM, 128GB HDD, Intel Core i5, Black, 13.3 inch)",Acer,857.772,https://i.gadgets360cdn.com/products/laptops/large/1546456938_635_acer_spin-5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-spin-5-8832,Laptop,Powerful laptop for creatives,1743,10
1382,"I-Life Zed Book Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Gold)",iLife,119.88,https://i.gadgets360cdn.com/products/laptops/large/1546455308_635_ilife_zed-book.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/ilife-zed-book-7350,Laptop,Budget-friendly laptop with great features,1604,15
1383,"HP 14-BS701TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 14.0 Inch)",HP,359.88,https://i.gadgets360cdn.com/products/laptops/large/1546453704_635_hp_14-bs701tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-14-bs701tu-6191,Laptop,High-performance laptop for gaming,1149,0
1384,"Asus XX553MA-BING-SX376B Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Asus,282.0,https://i.gadgets360cdn.com/products/laptops/large/1525202016_635_xx553ma-bing-sx376b.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-xx553ma-bing-sx376b-4861,Laptop,Affordable laptop for everyday use,4751,20
1385,"Acer Aspire V Nitro Vn7 592G-7015 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Acer,1659.024,https://i.gadgets360cdn.com/products/laptops/large/1546453529_635_acer_aspire-v-vn7-592g-7015.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-v-vn7-592g-7015-6070,Laptop,Lightweight and portable laptop,183,5
1386,"Asus Vivobook S14 S406UA-BM231T Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i3, Gold, 14.0 Inch)",Asus,575.88,https://i.gadgets360cdn.com/products/laptops/large/1546455857_635_asus_vivobook-s14-s406ua-bm231t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s14-s406ua-bm231t-7859#gallery,Laptop,Lightweight and portable laptop,4910,0
1387,"HP 15-AY085TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",HP,275.88,https://i.gadgets360cdn.com/products/laptops/large/1546452970_635_hp_15-ay085tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ay085tu-5863,Laptop,Powerful laptop for creatives,3038,0
1388,"Asus X X555LD-XX055H Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Asus,443.988,https://i.gadgets360cdn.com/products/laptops/large/1546453442_635_asus_x-x555ld-xx055h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x-x555ld-xx055h-5996#gallery,Laptop,Affordable laptop for everyday use,4367,0
1389,"Asus X X541NA-GO121T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",Asus,263.88,https://i.gadgets360cdn.com/products/laptops/large/1546454169_635_asus_x-x541na-go121t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x-x541na-go121t-6435#gallery,Laptop,Powerful laptop for creatives,3352,15
1390,"HP 15-AC116TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",HP,425.88,https://i.gadgets360cdn.com/products/laptops/large/1546453013_635_hp_15-ac116tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ac116tx-5903,Laptop,High-performance laptop for gaming,2019,20
1391,"Acer Aspire Switch One SW110-1CT Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Black, 10.1 inch)",Acer,167.88,https://i.gadgets360cdn.com/products/laptops/large/1546454679_635_acer_aspire-sw110-1ct.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-sw110-1ct-6860,Laptop,Lightweight and portable laptop,4944,0
1392,"Acer Aspire A515-51G-55KY Laptop (Windows 10, 6GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Acer,522.456,https://i.gadgets360cdn.com/products/laptops/large/1546454156_635_acer_aspire-a515-51g-55ky.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-a515-51g-55ky-6425,Laptop,Affordable laptop for everyday use,285,15
1393,"Dell Inspiron 3000 3567 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Dell,344.28000000000003,https://i.gadgets360cdn.com/products/laptops/large/1546454149_635_dell_inspiron-3000-3567.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-3000-3567-6418,Laptop,Best laptop for business professionals,2921,15
1394,"Acer Switch 3 SW312-31-P946 Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Pentium, Black, 12.2 inch)",Acer,669.24,https://i.gadgets360cdn.com/products/laptops/large/1546454573_635_acer_switch-3-sw312-31-p946.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-switch-3-sw312-31-p946-6754,Laptop,Powerful laptop for creatives,387,15
1395,"Apple Macbook Air MD760HN/A Laptop (Mac, 4GB RAM, 128GB HDD, Intel Core i5, Silver, 13.3 inch)",Apple,1288.752,https://i.gadgets360cdn.com/products/laptops/large/1546454612_635_apple_macbook-air-md760hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-macbook-air-md760hn-a-6792,Laptop,Lightweight and portable laptop,3202,0
1396,"Acer Aspire 6 A615-51G Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 17.0 Inch)",Acer,686.4,https://i.gadgets360cdn.com/products/laptops/large/1546456256_635_acer_aspire-a615-51g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-a615-51g-8227#gallery,Laptop,Lightweight and portable laptop,1576,0
1397,"Acer Aspire V Nitro Vn7 592G-7015 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Acer,1659.024,https://i.gadgets360cdn.com/products/laptops/large/1546453529_635_acer_aspire-v-vn7-592g-7015.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-v-vn7-592g-7015-6070#gallery,Laptop,Affordable laptop for everyday use,3618,15
1398,"Acer Switch SW110-ICT Laptop (Windows 10, 2GB RAM, 32GB HDD, AMD Black, 10.1 inch)",Acer,155.88,https://i.gadgets360cdn.com/products/laptops/large/1546456284_635_acer_switch-sw110-ict.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-switch-sw110-ict-8248,Laptop,Lightweight and portable laptop,566,5
1399,"Asus Vivobook Pro 17 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Grey, 17.3 inch)",Asus,2127.36,https://i.gadgets360cdn.com/products/laptops/large/1546455651_635_asus_vivobook-pro-17.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-pro-17-7680,Laptop,Budget-friendly laptop with great features,4994,10
1400,"Acer Switch SW110-1CT Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Black, 10.1 inch)",Acer,203.88,https://i.gadgets360cdn.com/products/laptops/large/1546453741_635_acer_switch-sw110-1ct.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-switch-sw110-1ct-6221#gallery,Laptop,High-performance laptop for gaming,2179,20
1401,"Reach Rcn 21 Laptop (DOS, 2GB RAM, 32GB HDD, Intel Atom, Black, 10.1 inch)",Reach,93.0,https://i.gadgets360cdn.com/products/laptops/large/1546452972_635_reach_rcn-21.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/reach-rcn-21-5865#gallery,Laptop,Best laptop for business professionals,3130,20
1402,"Asus Vivobook Max X541UV-GO638T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Asus,467.88,https://i.gadgets360cdn.com/products/laptops/large/1546454489_635_asus_vivobook-max-x541uv-go638t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-max-x541uv-go638t-6707,Laptop,Budget-friendly laptop with great features,3271,0
1403,"Asus Vivobook S15 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Icicle Gold, 15.6 inch)",Asus,1667.004,https://i.gadgets360cdn.com/products/laptops/large/1546456872_635_asus_vivobook-s15.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s15-8763#gallery,Laptop,Best laptop for business professionals,1731,20
1404,"Acer Switch 3 Pro SW312-31P-P5BE Laptop (Windows 10 Pro, 4GB RAM, 128GB HDD, Intel Pentium, Black, 12.0 Inch)",Acer,712.6560000000001,https://i.gadgets360cdn.com/products/laptops/large/1546456253_635_acer_switch-3-pro-sw312-31p-p5be.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-switch-3-pro-sw312-31p-p5be-8224,Laptop,Powerful laptop for creatives,1550,20
1405,"Acer Aspire A515-54PF Laptop (DOS, 8GB RAM, 2000GB HDD, Intel Core i5, Black, 15.6 inch)",Acer,708.0,https://i.gadgets360cdn.com/products/laptops/large/1546453761_635_acer_aspire-a515-54pf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-a515-54pf-6236,Laptop,Affordable laptop for everyday use,3240,20
