Name,Brand,Price,Image URL,Website,Category,Description,Views,Discount
"Asus X541NA-GO017T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Grey, 15.6 inch)",Asus,332.38800000000003,https://i.gadgets360cdn.com/products/laptops/large/1546454426_635_asus_x541na-go017t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x541na-go017t-6651#gallery,Laptop,Affordable laptop for everyday use,1969,20
"Asus UX490UA-XS74-BL Laptop (Windows 10 Pro, 16GB RAM, 512GB HDD, Intel Core i7, Blue, 14 inch)",Asus,6138.432,https://i.gadgets360cdn.com/products/laptops/large/1546454683_635_asus_zenbook-3-ux490ua-xs74-bl.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-3-ux490ua-xs74-bl-6863,Laptop,Budget-friendly laptop with great features,901,20
"Microsoft Surface DAJ-00021 Laptop (8GB RAM, 256GB HDD, Intel Core i7, Graphite Gold, 12.3 inch)",Microsoft,2099.988,https://i.gadgets360cdn.com/products/laptops/large/1546455643_635_microsoft_surface-pro-daj-00021.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/microsoft-surface-pro-daj-00021-7673#gallery,Laptop,High-performance laptop for gaming,2284,5
"Asus L402WA-EH21 Laptop (Windows 10, 4GB RAM, 32GB HDD, AMD Black, 14 inch)",Asus,929.52,https://i.gadgets360cdn.com/products/laptops/large/1546453722_635_asus_l402wa-eh21.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-l402wa-eh21-6206,Laptop,Affordable laptop for everyday use,4420,15
"HP 14-AM122TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Turbo Silver, 14 inch)",HP,479.988,https://i.gadgets360cdn.com/products/laptops/large/1546452951_635_hp_14-am122tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-14-am122tu-5849,Laptop,High-performance laptop for gaming,3334,10
"Microsoft Surface DAJ-00021 Laptop (8GB RAM, 256GB HDD, Intel Core i7, Graphite Gold, 12.3 inch)",Microsoft,2099.988,https://i.gadgets360cdn.com/products/laptops/large/1546455643_635_microsoft_surface-pro-daj-00021.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/microsoft-surface-pro-daj-00021-7673,Laptop,Budget-friendly laptop with great features,4850,10
"HP 1T8TJG Laptop (Windows 10, 12GB RAM, 2000GB HDD, Intel Core i5, Purple, 15.6 inch)",HP,998.616,https://i.gadgets360cdn.com/products/laptops/large/1546456511_635_hp_1t8tjg.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-1t8tjg-8451,Laptop,Lightweight and portable laptop,3577,5
"Microsoft Surface 3 Laptop (Windows 10 Home, 8GB RAM, 256GB SSD, AMD Ryzen 5, Platinum, 15.0 Inch)",Microsoft,1698.0,https://i.gadgets360cdn.com/products/large/surface-laptop-3-1170x800-1570080832.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/microsoft-surface-laptop-3-15-inch-price-in-india-91188,Laptop,Powerful laptop for creatives,3792,0
"HP 15-BS547TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Jet Black, 15.6 inch)",HP,263.964,https://i.gadgets360cdn.com/products/laptops/large/1546454893_635_hp_15-bs547tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-bs547tu-6966,Laptop,High-performance laptop for gaming,1990,20
"Asus UX490UA-XS74-BL Laptop (Windows 10 Pro, 16GB RAM, 512GB HDD, Intel Core i7, Blue, 14 inch)",Asus,6138.432,https://i.gadgets360cdn.com/products/laptops/large/1546454683_635_asus_zenbook-3-ux490ua-xs74-bl.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-3-ux490ua-xs74-bl-6863#gallery,Laptop,Lightweight and portable laptop,3738,20
"Asus Vivobook W202NA-YS03 Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Celeron, Midnight Blue, 11.6 inch)",Asus,999.708,https://i.gadgets360cdn.com/products/laptops/large/1546456933_635_asus_vivobook-w202na-ys03.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-w202na-ys03-8827,Laptop,Powerful laptop for creatives,1036,10
"AGB Tiara 1709-A Laptop (Windows 10, 8GB RAM, 500GB HDD, Intel Core i7, Silver, 15.6 inch)",AGB,827.988,https://i.gadgets360cdn.com/products/laptops/large/1546454430_635_agb_tiara-1709-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-tiara-1709-a-6654,Laptop,Powerful laptop for creatives,3053,5
"AGB Tiara 2403-R Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",AGB,863.988,https://i.gadgets360cdn.com/products/laptops/large/1546454697_635_agb_tiara-2403-r.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-tiara-2403-r-6876,Laptop,Best laptop for business professionals,4307,5
"AGB Orion ZQ0812 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",AGB,773.988,https://i.gadgets360cdn.com/products/laptops/large/1546454702_635_agb_orion-zq0812.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-orion-zq0812-6880,Laptop,Budget-friendly laptop with great features,3759,10
"AGB Orion ZQ1608 Laptop (Windows 10, 8GB RAM, 500GB HDD, Intel Core i7, Silver)",AGB,1056.0,https://i.gadgets360cdn.com/products/laptops/large/1546454698_635_agb_orion-zq1608.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-orion-zq1608-6877#gallery,Laptop,Affordable laptop for everyday use,2863,10
"AGB Octev AG1208 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",AGB,1115.988,https://i.gadgets360cdn.com/products/laptops/large/1546454678_635_agb_octev-ag1208.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-octev-ag1208-6859#gallery,Laptop,High-performance laptop for gaming,2457,0
"Dell Alienware 13 Y560901IN9 Laptop (Windows 8.1, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 13 inch)",Dell,839.88,https://i.gadgets360cdn.com/products/laptops/large/1546455534_635_dell_13-y560901in9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-13-y560901in9-7574,Laptop,Powerful laptop for creatives,1970,10
"Lenovo Thinkpad T580 20L9 Laptop (Windows 10 Pro, 16GB RAM, 512GB HDD, Intel Core i7, Black, 15.6 inch)",Lenovo,2751.828,https://i.gadgets360cdn.com/products/laptops/large/1546456941_635_lenovo_thinkpad-t580-20l9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-thinkpad-t580-20l9-8835,Laptop,Affordable laptop for everyday use,4741,5
"AGB Orion ZQ1608 Laptop (Windows 10, 8GB RAM, 500GB HDD, Intel Core i7, Silver)",AGB,1056.0,https://i.gadgets360cdn.com/products/laptops/large/1546454698_635_agb_orion-zq1608.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-orion-zq1608-6877,Laptop,Affordable laptop for everyday use,1451,0
"AGB Octev AG1208 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",AGB,1115.988,https://i.gadgets360cdn.com/products/laptops/large/1546454678_635_agb_octev-ag1208.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-octev-ag1208-6859,Laptop,Best laptop for business professionals,880,0
"AGB Tiara 1709-A Laptop (Windows 10, 8GB RAM, 500GB HDD, Intel Core i7, Silver, 15.6 inch)",AGB,827.988,https://i.gadgets360cdn.com/products/laptops/large/1546454430_635_agb_tiara-1709-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-tiara-1709-a-6654#gallery,Laptop,High-performance laptop for gaming,1051,15
"AGB Orion ZQ0812 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",AGB,773.988,https://i.gadgets360cdn.com/products/laptops/large/1546454702_635_agb_orion-zq0812.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-orion-zq0812-6880#gallery,Laptop,Affordable laptop for everyday use,2895,0
"AGB Tiara 2403-R Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",AGB,863.988,https://i.gadgets360cdn.com/products/laptops/large/1546454697_635_agb_tiara-2403-r.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-tiara-2403-r-6876#gallery,Laptop,Budget-friendly laptop with great features,2525,10
"Lenovo N23 Laptop (Chrome, 4GB RAM, 32GB HDD, Intel Celeron, Black, 11.6 inch)",Lenovo,395.508,https://i.gadgets360cdn.com/products/laptops/large/1546454889_635_lenovo_yoga-n23.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-yoga-n23-6962,Laptop,Budget-friendly laptop with great features,497,0
"Asus Rog GL502VS-DS71 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",Asus,2647.752,https://i.gadgets360cdn.com/products/laptops/large/1546455164_635_asus_rog-gl502vs-ds71.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-gl502vs-ds71-7220,Laptop,Budget-friendly laptop with great features,1304,15
"Asus ZenBook Pro Duo UX581 Laptop (Window 10 Home, 32GB RAM, 1000GB SSD, Intel Core i7, 9th Gen, Celestial Blue, 15.6 inch)",Asus,2653.068,https://i.gadgets360cdn.com/products/large/1558959882_635_asus_zenbook_pro_duo.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-pro-duo-ux581-price-in-india-13090,Laptop,Best laptop for business professionals,82,5
"Dell Inspiron 7548 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Dell,834.0,https://i.gadgets360cdn.com/products/laptops/large/1525204173_635_inspiron-7548.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-7548-5018,Laptop,Affordable laptop for everyday use,3490,5
"AGB Orion ZQ2501 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",AGB,785.988,https://i.gadgets360cdn.com/products/laptops/large/1546454704_635_agb_orion-zq2501.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/agb-orion-zq2501-6881,Laptop,Lightweight and portable laptop,2558,15
"Apple Macbook MJY32HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core m5, Space Grey, 12.0 Inch)",Apple,1104.0,https://i.gadgets360cdn.com/products/laptops/large/1546454137_635_apple_macbook-mjy32hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-macbook-mjy32hn-a-6410,Laptop,Affordable laptop for everyday use,3407,10
"Acer Spin 5 SP513-52N-85LZ Laptop (Windows 10 Home, 8GB RAM, 256GB HDD, Intel Core i7, Silver, 13.3 inch)",Acer,1087.7160000000001,https://i.gadgets360cdn.com/products/laptops/large/1546456241_635_acer_spin-5-sp513-52n-85lz.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-spin-5-sp513-52n-85lz-8214#gallery,Laptop,Lightweight and portable laptop,1797,0
"Acer Spin 7 SP714-51 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Black, 14 inch)",Acer,1439.88,https://i.gadgets360cdn.com/products/laptops/large/1525207608_635_spin-7-sp714-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-spin-7-sp714-51-5309,Laptop,Powerful laptop for creatives,4524,5
"HP Notebook - 15-ay554tu Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Turbo Silver, 15.6 inch)",HP,437.88,https://i.gadgets360cdn.com/products/laptops/large/1546456122_635_hp_notebook-15-ay554tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-notebook-15-ay554tu-8116,Laptop,Lightweight and portable laptop,199,15
"HP Spectre 13-V138TU Laptop (Windows 10, 4GB RAM, 512GB HDD, Intel Core i7, Gold, 13.3 inch)",HP,1679.88,https://i.gadgets360cdn.com/products/laptops/large/1546456463_635_hp_spectre-13-v138tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-spectre-13-v138tu-8404,Laptop,Best laptop for business professionals,1193,20
"Acer Aspire E E-15-E5-575-33BM Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,602.304,https://i.gadgets360cdn.com/products/laptops/large/1546452887_635_acer_aspire-e-e-15-e5-575-33bm.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e-15-e5-575-33bm-5798#gallery,Laptop,Budget-friendly laptop with great features,1004,5
"Acer Aspire E E5-573G Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,346.68,https://i.gadgets360cdn.com/products/laptops/large/1525203887_635_aspire-e-e-e5-573g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e-e5-573g-4957,Laptop,High-performance laptop for gaming,4901,0
"Asus UX303UB-R4013T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Smokey Brown, 13.3 inch)",Asus,719.988,https://i.gadgets360cdn.com/products/laptops/large/1546455132_635_asus_ux303ub-r4013t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-ux303ub-r4013t-7188#gallery,Laptop,High-performance laptop for gaming,2054,0
"Asus E203MAH-FD005T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",Asus,311.988,https://i.gadgets360cdn.com/products/laptops/large/1546456310_635_asus_e203mah-fd005t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-e203mah-fd005t-8271,Laptop,Budget-friendly laptop with great features,988,0
"HP Envy X7V39UA Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Silver, 15.6 inch)",HP,1524.948,https://i.gadgets360cdn.com/products/laptops/large/1546453639_635_hp_envy-x7v39ua.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-envy-x7v39ua-6167,Laptop,High-performance laptop for gaming,2647,5
"Acer Aspire 3 A315-53-317G Laptop (Windows 10 Home, 4GB RAM, 1000GB HDD, Intel Core i3, 8th Gen, Obsidian Black, 15.6 inch)",Acer,347.88,https://i.gadgets360cdn.com/products/large/1555399506_635_Acer_aspire_3_ndtv.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-a315-53-317g-13027,Laptop,Best laptop for business professionals,313,10
"HP 17-X020NR Laptop (8GB RAM, 1000GB HDD, Intel Core i3, Grey, 17.3 inch)",HP,862.716,https://i.gadgets360cdn.com/products/laptops/large/1546454253_635_hp_17-x020nr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-17-x020nr-6510,Laptop,High-performance laptop for gaming,2096,0
"Acer Aspire E E-15-E5-575-33BM Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,602.304,https://i.gadgets360cdn.com/products/laptops/large/1546452887_635_acer_aspire-e-e-15-e5-575-33bm.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e-15-e5-575-33bm-5798,Laptop,Best laptop for business professionals,3103,5
"Acer Swift 3 SF315-41-R6J9 Laptop (Windows 10, 8GB RAM, 512GB HDD, AMD Steel Grey, 15.6 inch)",Acer,348.0,https://i.gadgets360cdn.com/products/laptops/large/1546454440_635_acer_swift-3-sf315-41-r6j9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-swift-3-sf315-41-r6j9-6663,Laptop,High-performance laptop for gaming,2081,20
"Asus Vivobook X542BA-DH99 Laptop (Windows 10, 8GB RAM, 1000GB HDD, AMD Grey, 15.6 inch)",Asus,1148.904,https://i.gadgets360cdn.com/products/laptops/large/1546454779_635_asus_vivobook-x542ba-dh99.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-x542ba-dh99-6947#gallery,Laptop,Budget-friendly laptop with great features,4472,0
"Asus Transformer Book T101HA-GR007T Laptop (Windows 10, 2GB RAM, 64GB HDD, Intel Atom, Gold & Pink, 10.1 inch)",Asus,215.88,https://i.gadgets360cdn.com/products/laptops/large/1546453605_635_asus_transformer-book-t101ha-gr007t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-transformer-book-t101ha-gr007t-6135#gallery,Laptop,Affordable laptop for everyday use,1854,20
"Acer S1003P-13TN Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Atom, Shale Black, 10.1 inch)",Acer,323.88,https://i.gadgets360cdn.com/products/laptops/large/1546453715_635_acer_s1003p-13tn.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-s1003p-13tn-6201#gallery,Laptop,High-performance laptop for gaming,460,0
"HP 15-DC0107TX Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",HP,1523.88,https://i.gadgets360cdn.com/products/laptops/large/1546455986_635_hp_15-dc0107tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-dc0107tx-7987,Laptop,High-performance laptop for gaming,3690,10
"MSI Leopard GP62-7RD Laptop (Windows 10, 8GB RAM, 128GB HDD, Intel Core i7, Black, 15.6 inch)",MSI,899.88,https://i.gadgets360cdn.com/products/laptops/large/1546455543_635_msi_leopard-gp62-7rd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-leopard-gp62-7rd-7581,Laptop,Lightweight and portable laptop,3135,5
"HP Spectre X360 13T Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Dark Ash Silver, 13.3 inch)",HP,1535.88,https://i.gadgets360cdn.com/products/laptops/large/1546454435_635_hp_spectre-x360-13t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-spectre-x360-13t-6658,Laptop,Powerful laptop for creatives,958,0
"Acer Aspire TMP256-M-P8YQ Laptop (Windows 7 Pro, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Acer,738.744,https://i.gadgets360cdn.com/products/laptops/large/1546456078_635_acer_aspire-tmp256-m-p8yq.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-tmp256-m-p8yq-8075,Laptop,Powerful laptop for creatives,3651,10
"Acer Aspire SW3-16 Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Black, 10.1 inch)",Acer,155.4,https://i.gadgets360cdn.com/products/laptops/large/1546452968_635_acer_aspire-sw3-16.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-sw3-16-5862#gallery,Laptop,Best laptop for business professionals,3219,10
"Asus R558UF-DM147D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Dark Brown, 15.6 inch)",Asus,504.0,https://i.gadgets360cdn.com/products/laptops/large/1546454514_635_asus_r558uf-dm147d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-r558uf-dm147d-6733,Laptop,Lightweight and portable laptop,859,0
"Asus Vivobook E203MA-YS03 Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Celeron, Black, 11.6 inch)",Asus,586.5360000000001,https://i.gadgets360cdn.com/products/laptops/large/1546456112_635_asus_vivobook-e203ma-ys03.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-e203ma-ys03-8106,Laptop,Powerful laptop for creatives,3616,20
"Acer Chromebook CB3-431-C5FM Laptop (Chrome, 4GB RAM, 32GB HDD, Intel Celeron, White, 14 inch)",Acer,499.56,https://i.gadgets360cdn.com/products/laptops/large/1546452444_635_acer_chromebook-cb3-431-c5fm-test.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-chromebook-cb3-431-c5fm-test-5793,Laptop,High-performance laptop for gaming,4253,0
"Acer Spin 3 SP314-51-59NM Laptop (Windows 10 Home, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 14.0 Inch)",Acer,871.08,https://i.gadgets360cdn.com/products/laptops/large/1546456398_635_acer_spin-3-sp314-51-59nm.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-spin-3-sp314-51-59nm-8341#gallery,Laptop,Best laptop for business professionals,4068,0
"Asus Vivobook X507UA-EJ179T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Grey, 15.6 inch)",Asus,395.88,https://i.gadgets360cdn.com/products/laptops/large/1546454525_635_asus_vivobook-x507ua-ej179t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-x507ua-ej179t-6742,Laptop,High-performance laptop for gaming,1138,0
"MSI GP63-8RE-442IN Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",MSI,1319.88,https://i.gadgets360cdn.com/products/laptops/large/1546454445_635_msi_gp63-8re-442in.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-gp63-8re-442in-6666#gallery,Laptop,High-performance laptop for gaming,706,0
"Asus Vivobook F202E-CT148H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i3, Gold & Champange, 11.5 inch)",Asus,426.0,https://i.gadgets360cdn.com/products/laptops/large/1546453576_635_asus_vivobook-f202e-ct148h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-f202e-ct148h-6112,Laptop,Best laptop for business professionals,592,20
"Acer S1003P-13TN Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Atom, Shale Black, 10.1 inch)",Acer,323.88,https://i.gadgets360cdn.com/products/laptops/large/1546453715_635_acer_s1003p-13tn.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-s1003p-13tn-6201,Laptop,Best laptop for business professionals,3626,0
"HP Omen W-250TX Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 17.3 inch)",HP,2154.12,https://i.gadgets360cdn.com/products/laptops/large/1546455527_635_hp_omen-w-250tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-omen-w-250tx-7568,Laptop,High-performance laptop for gaming,512,20
"Asus E203NAH-FD048T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, White, 11.6 inch)",Asus,268.8,https://i.gadgets360cdn.com/products/laptops/large/1546454364_635_asus_e203nah-fd048t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-e203nah-fd048t-6595#gallery,Laptop,Powerful laptop for creatives,3146,20
"Asus X541NA-GO017T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Grey, 15.6 inch)",Asus,332.38800000000003,https://i.gadgets360cdn.com/products/laptops/large/1546454426_635_asus_x541na-go017t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x541na-go017t-6651,Laptop,Powerful laptop for creatives,830,20
"Dell Alienware 17 Z569992SIN9 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Aluminium, 15.6 inch)",Alienware,2376.0,https://i.gadgets360cdn.com/products/laptops/large/1546455390_635_alienware_17-z569992sin9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/alienware-17-z569992sin9-7422#gallery,Laptop,Best laptop for business professionals,2901,5
"HP 15Q-DS0029TU Laptop (Windows 10, 8GB RAM, 1TB HDD, Intel Core i5, 7th Gen, Sparkling Black, 15.6 inch)",HP,538.224,https://i.gadgets360cdn.com/products/large/hp-laptop-1065x800-1565700851.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15q-ds0029tu-price-in-india-90980,Laptop,Lightweight and portable laptop,3324,15
"iBall Compbook Excelance Ohd Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Quad Core, Black, 11.6 inch)",iBall,125.88000000000001,https://i.gadgets360cdn.com/products/laptops/large/1546453783_635_iball_compbook-excelance-ohd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/iball-compbook-excelance-ohd-6255,Laptop,Budget-friendly laptop with great features,1195,10
"Dell Alienware 17 Z569992SIN9 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Aluminium, 15.6 inch)",Alienware,2376.0,https://i.gadgets360cdn.com/products/laptops/large/1546455390_635_alienware_17-z569992sin9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/alienware-17-z569992sin9-7422,Laptop,Affordable laptop for everyday use,1226,0
"Dell Inspiron 7378 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Silver, 13.3 inch)",Dell,899.964,https://i.gadgets360cdn.com/products/laptops/large/1546455291_635_dell_inspiron-7378.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-7378-7339,Laptop,Affordable laptop for everyday use,2811,10
"Asus Transformer Book T101HA-GR007T Laptop (Windows 10, 2GB RAM, 64GB HDD, Intel Atom, Gold & Pink, 10.1 inch)",Asus,215.88,https://i.gadgets360cdn.com/products/laptops/large/1546453605_635_asus_transformer-book-t101ha-gr007t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-transformer-book-t101ha-gr007t-6135,Laptop,Lightweight and portable laptop,2680,5
"Asus Vivobook F202E-CT148H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i3, Gold & Champange, 11.5 inch)",Asus,426.0,https://i.gadgets360cdn.com/products/laptops/large/1546453576_635_asus_vivobook-f202e-ct148h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-f202e-ct148h-6112#gallery,Laptop,Powerful laptop for creatives,1394,0
